OBJECTID,Shape,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,Rank,CumArea
12466,Polygon Z,61498399,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001478,0,18,0.006734
20723,Polygon Z,61497757,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001515,0,19,0.007734
21060,Polygon Z,61498193,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001473,0,20,0.008734
21152,Polygon Z,61498077,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001382,0,21,0.009734
29170,Polygon Z,61499053,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001312,0,22,0.010734
38233,Polygon Z,61497889,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001407,0,23,0.011734
46359,Polygon Z,61497571,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001257,0,24,0.012734
46683,Polygon Z,61498381,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,Reservoir,Reservoir: Reservoir Type = Treatment,Unspecified,0.001184,0,25,0.013734
46706,Polygon Z,61498413,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001115,0,26,0.014734
46707,Polygon Z,61497767,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001796,0,27,0.015734
46708,Polygon Z,61497613,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001121,0,28,0.016734
46709,Polygon Z,61497467,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.000892,0,29,0.017734
46710,Polygon Z,61497497,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00102,0,30,0.018734
46789,Polygon Z,61498101,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00134,0,31,0.019734
54763,Polygon Z,61499079,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001644,0,32,0.020734
54764,Polygon Z,61499081,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.000987,0,33,0.021734
54791,Polygon Z,61499039,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001669,0,34,0.022734
55280,Polygon Z,61498393,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,Reservoir,Reservoir: Reservoir Type = Treatment,Unspecified,0.001195,0,35,0.023734
63506,Polygon Z,61499267,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00096,0,36,0.024734
63553,Polygon Z,61499109,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001422,0,37,0.025734
63776,Polygon Z,61497677,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001149,0,38,0.026734
71887,Polygon Z,61497711,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.000996,0,39,0.027734
71936,Polygon Z,61498903,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00153,0,40,0.028734
71971,Polygon Z,61499359,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001734,0,41,0.029734
80692,Polygon Z,61499177,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001508,0,42,0.030734
80731,Polygon Z,61497423,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001381,0,43,0.031734
89432,Polygon Z,61497523,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001508,0,44,0.032734
89695,Polygon Z,61497705,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001448,0,45,0.033734
89696,Polygon Z,61497391,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001426,0,46,0.034734
97906,Polygon Z,61499127,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001156,0,47,0.035734
98068,Polygon Z,61498657,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.000909,0,48,0.036734
98315,Polygon Z,61498551,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001481,0,49,0.037734
98405,Polygon Z,61498209,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001223,0,50,0.038734
98592,Polygon Z,61498003,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00108,0,51,0.039734
106303,Polygon Z,61498927,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00117,0,52,0.040734
106305,Polygon Z,61498059,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.000935,0,53,0.041734
106504,Polygon Z,61498993,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001086,0,54,0.042734
106890,Polygon Z,61497619,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00124,0,55,0.043734
106964,Polygon Z,61498023,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001424,0,56,0.044734
107029,Polygon Z,61498337,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.000933,0,57,0.045734
115033,Polygon Z,61498561,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00132,0,58,0.046734
115102,Polygon Z,61499421,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001758,0,59,0.047734
115131,Polygon Z,61498955,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001031,0,60,0.048734
123779,Polygon Z,61499225,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001313,0,61,0.049734
132369,Polygon Z,61498407,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001427,0,62,0.050734
132421,Polygon Z,61498957,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001329,0,63,0.051734
132445,Polygon Z,61497421,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00101,0,64,0.052734
132446,Polygon Z,61497433,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001247,0,65,0.053734
132447,Polygon Z,61497439,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001141,0,66,0.054734
132595,Polygon Z,61499605,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001048,0,67,0.055734
132597,Polygon Z,61498971,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001014,0,68,0.056734
132695,Polygon Z,61497743,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001879,0,69,0.057734
132750,Polygon Z,61497723,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001411,0,70,0.058734
133158,Polygon Z,61501153,11/15/02,High,<Null>,<Null>,0.001,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001108,0,71,0.059734
12194,Polygon Z,{51AB7EF8-8122-474B-80E8-1287E2A0D745},10/16/12,High,<Null>,<Null>,0.001235,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001653,0,72,0.060969
38335,Polygon Z,{244EC00B-21FB-42DF-B9E7-962D34301D70},10/16/12,High,<Null>,<Null>,0.001295,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001751,0,73,0.062264
46103,Polygon Z,{6DA7BCB6-F291-429B-A735-7456F8B461A5},10/16/12,High,<Null>,<Null>,0.001299,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001611,0,74,0.063563
106333,Polygon Z,{907F40CB-CC67-4C65-859A-1A7CD852AC76},10/16/12,High,<Null>,<Null>,0.00143,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001491,0,75,0.064993
38234,Polygon Z,{84795A5F-DC99-4F56-AF6A-3760D3716C2E},10/16/12,High,<Null>,<Null>,0.001457,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001525,0,76,0.06645
3041,Polygon Z,{C167B6BF-15C0-40E2-AC54-FFA221D28F3F},10/16/12,High,<Null>,<Null>,0.001583,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001539,0,77,0.068033
3060,Polygon Z,{7C94070A-EA63-49B3-BB1E-E979CEDEB4BE},10/16/12,High,<Null>,<Null>,0.001696,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001652,0,78,0.069729
3324,Polygon Z,61497635,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001731,0,79,0.071729
20778,Polygon Z,61497685,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002352,0,80,0.073729
20910,Polygon Z,61498037,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00215,0,81,0.075729
21031,Polygon Z,61497949,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001914,0,82,0.077729
21061,Polygon Z,61497407,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001696,0,83,0.079729
29069,Polygon Z,61499051,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002261,0,84,0.081729
29733,Polygon Z,61498069,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001965,0,85,0.083729
37876,Polygon Z,61498989,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002199,0,86,0.085729
38264,Polygon Z,61497969,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001681,0,87,0.087729
46192,Polygon Z,61499327,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002059,0,88,0.089729
46283,Polygon Z,61499447,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00178,0,89,0.091729
46599,Polygon Z,61498389,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001935,0,90,0.093729
55034,Polygon Z,61497563,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001957,0,91,0.095729
55093,Polygon Z,61497595,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002133,0,92,0.097729
63632,Polygon Z,61498795,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001816,0,93,0.099729
72216,Polygon Z,61496887,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001925,0,94,0.101729
81358,Polygon Z,61498585,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001986,0,95,0.103729
89569,Polygon Z,61497091,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001515,0,96,0.105729
89644,Polygon Z,61498659,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001963,0,97,0.107729
89950,Polygon Z,61498131,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001771,0,98,0.109729
97934,Polygon Z,61499233,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001894,0,99,0.111729
98514,Polygon Z,61497671,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00209,0,100,0.113729
106393,Polygon Z,61501285,11/15/02,High,<Null>,<Null>,0.002,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001877,0,101,0.115729
115012,Polygon Z,61497731,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001901,0,102,0.117729
115081,Polygon Z,61499043,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002089,0,103,0.119729
123708,Polygon Z,61498773,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001657,0,104,0.121729
133049,Polygon Z,61498165,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001884,0,105,0.123729
123913,Polygon Z,{C134823B-0A9E-4DBE-A5A2-0F38A81B565F},10/16/12,High,<Null>,<Null>,0.002023,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001796,0,106,0.125752
98289,Polygon Z,{76D39F7E-A72B-47F1-9937-462D8ECE8F31},10/16/12,High,<Null>,<Null>,0.002131,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001842,0,107,0.127883
115389,Polygon Z,{0330B06D-A0A9-4D5C-83D8-3870B18CF3D8},10/16/12,High,<Null>,<Null>,0.002194,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002274,0,108,0.130077
72097,Polygon Z,{4BDEA2E5-75B4-4D3E-8F63-BB5DCD89569D},10/16/12,High,<Null>,<Null>,0.002225,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002325,0,109,0.132302
72409,Polygon Z,{C645F6D7-4F6E-4EB5-9559-0A5874559235},10/16/12,High,<Null>,<Null>,0.002252,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002329,0,110,0.134554
37724,Polygon Z,{437139F3-C172-4CB6-9F4D-4612AC333E29},10/16/12,High,<Null>,<Null>,0.002255,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002155,0,111,0.136809
106735,Polygon Z,{EDF710CB-58CF-465A-A655-37A7C9F5F7A5},10/16/12,High,<Null>,<Null>,0.00232,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002234,0,112,0.139129
63902,Polygon Z,{30C9DF95-65F5-42E3-8DA4-67D881740F0A},10/16/12,High,<Null>,<Null>,0.002594,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002198,0,113,0.141723
124154,Polygon Z,61497881,10/16/12,High,<Null>,<Null>,0.002741,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002813,0,114,0.144464
81336,Polygon Z,{60A57FAE-CFE5-43E4-8F67-56E1622B4EE3},10/16/12,High,<Null>,<Null>,0.002779,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002086,0,115,0.147243
132727,Polygon Z,{6E1ECE58-622C-4FE1-A38F-4194FF14B496},10/16/12,High,<Null>,<Null>,0.002781,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002666,0,116,0.150024
81099,Polygon Z,{C58941C3-7378-4594-B0AA-074352CD3352},10/16/12,High,<Null>,<Null>,0.002874,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002639,0,117,0.152898
3555,Polygon Z,61497579,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002137,0,118,0.155898
12276,Polygon Z,61498139,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002312,0,119,0.158898
20563,Polygon Z,61499613,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002052,0,120,0.161898
29115,Polygon Z,61498487,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002923,0,121,0.164898
55251,Polygon Z,61498513,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002284,0,122,0.167898
63552,Polygon Z,61499331,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002427,0,123,0.170898
63670,Polygon Z,61497109,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002309,0,124,0.173898
63867,Polygon Z,61497465,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002385,0,125,0.176898
72382,Polygon Z,61497993,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002074,0,126,0.179898
80730,Polygon Z,61499125,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00227,0,127,0.182898
81260,Polygon Z,61497639,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002414,0,128,0.185898
81311,Polygon Z,61497807,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002354,0,129,0.188898
89541,Polygon Z,61498941,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002349,0,130,0.191898
89726,Polygon Z,61497447,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002193,0,131,0.194898
89873,Polygon Z,61497875,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002568,0,132,0.197898
90022,Polygon Z,61498275,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002296,0,133,0.200898
97952,Polygon Z,61497945,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001927,0,134,0.203898
106304,Polygon Z,61498269,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002581,0,135,0.206898
106377,Polygon Z,61498379,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002671,0,136,0.209898
106911,Polygon Z,61497419,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002042,0,137,0.212898
115011,Polygon Z,61498473,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002555,0,138,0.215898
