OBJECTID,Shape,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,Rank,CumArea
81586,Polygon Z,61495455,10/16/12,High,<Null>,<Null>,0.000831,<Null>,2.08E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.001071,0,16,0.001635
3796,Polygon Z,61498999,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001363,0,17,0.002635
3848,Polygon Z,61497475,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001022,0,18,0.003635
3958,Polygon Z,61498527,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001117,0,19,0.004635
4061,Polygon Z,61497069,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001645,0,20,0.005635
12484,Polygon Z,61497955,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001253,0,21,0.006635
12508,Polygon Z,61498211,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001206,0,22,0.007635
12536,Polygon Z,61501063,11/15/02,High,<Null>,<Null>,0.001,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001528,0,23,0.008635
12714,Polygon Z,61496235,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001511,0,24,0.009635
12781,Polygon Z,61497405,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001284,0,25,0.010635
21132,Polygon Z,61497217,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001274,0,26,0.011635
21153,Polygon Z,61496891,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001434,0,27,0.012635
21416,Polygon Z,61496453,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001907,0,28,0.013635
29827,Polygon Z,61496259,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00093,0,29,0.014635
29962,Polygon Z,61495717,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001499,0,30,0.015635
30036,Polygon Z,61497155,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001306,0,31,0.016635
30107,Polygon Z,61497043,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001497,0,32,0.017635
38443,Polygon Z,61497533,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001193,0,33,0.018635
38446,Polygon Z,61496607,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001515,0,34,0.019635
38482,Polygon Z,61498159,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001471,0,35,0.020635
38624,Polygon Z,61497387,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001085,0,36,0.021635
46855,Polygon Z,61496151,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001241,0,37,0.022635
46888,Polygon Z,61501105,11/15/02,High,<Null>,<Null>,0.001,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001306,0,38,0.023635
47019,Polygon Z,61496937,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001396,0,39,0.024635
47179,Polygon Z,61496833,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001132,0,40,0.025635
47181,Polygon Z,61495605,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001455,0,41,0.026635
55719,Polygon Z,61496997,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001193,0,42,0.027635
55758,Polygon Z,61498465,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001424,0,43,0.028635
55888,Polygon Z,61496699,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.000918,0,44,0.029635
64130,Polygon Z,61497933,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001105,0,45,0.030635
64283,Polygon Z,61495921,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001705,0,46,0.031635
64368,Polygon Z,61498645,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00137,0,47,0.032635
72751,Polygon Z,61496807,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001038,0,48,0.033635
72786,Polygon Z,61496639,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001275,0,49,0.034635
72787,Polygon Z,61496501,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001322,0,50,0.035635
81447,Polygon Z,61496161,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001154,0,51,0.036635
81554,Polygon Z,61501201,11/15/02,High,<Null>,<Null>,0.001,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001491,0,52,0.037635
81674,Polygon Z,61495641,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001406,0,53,0.038635
81676,Polygon Z,61495425,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.000956,0,54,0.039635
90146,Polygon Z,61501053,11/15/02,High,<Null>,<Null>,0.001,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001222,0,55,0.040635
98805,Polygon Z,61498291,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.000896,0,56,0.041635
98842,Polygon Z,61495651,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001478,0,57,0.042635
107051,Polygon Z,61496509,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001307,0,58,0.043635
107102,Polygon Z,61496331,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00115,0,59,0.044635
107316,Polygon Z,61497673,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001158,0,60,0.045635
115686,Polygon Z,61497455,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00143,0,61,0.046635
115942,Polygon Z,61495567,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00138,0,62,0.047635
116057,Polygon Z,61496011,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001306,0,63,0.048635
124687,Polygon Z,61498187,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001479,0,64,0.049635
133158,Polygon Z,61501153,11/15/02,High,<Null>,<Null>,0.001,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001108,0,65,0.050635
133390,Polygon Z,61495359,11/15/02,High,<Null>,<Null>,0.001,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00151,0,66,0.051635
72859,Polygon Z,{59F03E94-FE2D-47AA-A87E-34B613920A09},10/16/12,High,<Null>,<Null>,0.001068,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001712,0,67,0.052703
90329,Polygon Z,{7F98BA4A-7C84-43CA-81B1-8F8F7E79F590},10/16/12,High,<Null>,<Null>,0.001141,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001514,0,68,0.053844
98564,Polygon Z,{3AAFBE51-3CB3-4B1D-8AC4-45593BE9E25B},10/16/12,High,<Null>,<Null>,0.001143,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001347,0,69,0.054987
124616,Polygon Z,{4F2257D4-AED1-4A37-8979-A5492ED7A967},10/16/12,High,<Null>,<Null>,0.00116,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Intermittent,Unspecified,0.001548,0,70,0.056147
72980,Polygon Z,{B8DAB808-7185-4B99-BBEE-40E18225B1FE},10/16/12,High,<Null>,<Null>,0.001208,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00134,0,71,0.057355
29769,Polygon Z,61497763,10/16/12,High,<Null>,<Null>,0.001299,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Intermittent,Unspecified,0.001368,0,72,0.058654
107103,Polygon Z,{522DAE5B-C30F-43FE-A073-F8287B0312D1},10/16/12,High,<Null>,<Null>,0.001417,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001719,0,73,0.060071
124465,Polygon Z,{D318D93A-B992-4234-9CCF-E2AC23E6A7B4},10/16/12,High,<Null>,<Null>,0.001425,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001458,0,74,0.061496
115900,Polygon Z,{3B8AE286-24D2-44B5-B26E-795DDD86EF7B},10/16/12,High,<Null>,<Null>,0.001557,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00183,0,75,0.063053
107237,Polygon Z,{9616AD60-0079-4AF2-A54C-BE49F752F0A2},10/16/12,High,<Null>,<Null>,0.001722,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001781,0,76,0.064775
55757,Polygon Z,{886EBA33-B8F0-4993-8CCF-3E97F671689D},10/16/12,High,<Null>,<Null>,0.001797,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001696,0,77,0.066572
98806,Polygon Z,{0F2DF406-AA6F-43A9-8913-4885477CD774},10/16/12,High,<Null>,<Null>,0.001918,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002476,0,78,0.06849
46982,Polygon Z,{21CF7A04-21AE-4DE7-BC7C-AA72A54C30C6},10/16/12,High,<Null>,<Null>,0.001951,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001884,0,79,0.070441
3799,Polygon Z,61496565,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001671,0,80,0.072441
3884,Polygon Z,61496583,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001865,0,81,0.074441
4060,Polygon Z,61497535,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001603,0,82,0.076441
12680,Polygon Z,61496793,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001813,0,83,0.078441
12817,Polygon Z,61497499,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00203,0,84,0.080441
21182,Polygon Z,61496627,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001909,0,85,0.082441
21217,Polygon Z,61496327,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002203,0,86,0.084441
21282,Polygon Z,61496635,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002312,0,87,0.086441
21382,Polygon Z,61497415,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001977,0,88,0.088441
30179,Polygon Z,61495501,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001667,0,89,0.090441
38409,Polygon Z,61501069,11/15/02,High,<Null>,<Null>,0.002,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001958,0,90,0.092441
38411,Polygon Z,61496469,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002071,0,91,0.094441
38517,Polygon Z,61500437,11/15/02,High,<Null>,<Null>,0.002,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002068,0,92,0.096441
38543,Polygon Z,61498459,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001729,0,93,0.098441
38582,Polygon Z,61498621,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001622,0,94,0.100441
38625,Polygon Z,61496845,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001688,0,95,0.102441
46912,Polygon Z,61498515,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00233,0,96,0.104441
47177,Polygon Z,61497817,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001926,0,97,0.106441
55612,Polygon Z,61495879,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001809,0,98,0.108441
73052,Polygon Z,61495557,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001726,0,99,0.110441
81722,Polygon Z,61496821,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001949,0,100,0.112441
90092,Polygon Z,61497231,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002058,0,101,0.114441
107127,Polygon Z,61500585,11/15/02,High,<Null>,<Null>,0.002,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001609,0,102,0.116441
107202,Polygon Z,61495601,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001686,0,103,0.118441
107475,Polygon Z,61496741,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00183,0,104,0.120441
115865,Polygon Z,61496145,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002078,0,105,0.122441
115901,Polygon Z,61501029,11/15/02,High,<Null>,<Null>,0.002,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002189,0,106,0.124441
115940,Polygon Z,61496535,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00182,0,107,0.126441
116084,Polygon Z,61500485,11/15/02,High,<Null>,<Null>,0.002,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002342,0,108,0.128441
124689,Polygon Z,61495695,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00191,0,109,0.130441
133161,Polygon Z,61496415,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001906,0,110,0.132441
133250,Polygon Z,61498611,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001509,0,111,0.134441
133283,Polygon Z,61496063,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00189,0,112,0.136441
133353,Polygon Z,61495655,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002013,0,113,0.138441
133536,Polygon Z,61496831,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001854,0,114,0.140441
133573,Polygon Z,61500349,11/15/02,High,<Null>,<Null>,0.002,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002594,0,115,0.142441
133217,Polygon Z,{6E1649CA-F64B-437D-AE96-52055E88E806},10/16/12,High,<Null>,<Null>,0.002126,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001961,0,116,0.144567
116085,Polygon Z,{E52EDC04-B5E2-46BC-8B26-25AB3C6D532D},10/16/12,High,<Null>,<Null>,0.002327,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002082,0,117,0.146894
46808,Polygon Z,{B4C537DE-AA2D-4174-A7A6-0C8C6D75BC68},10/16/12,High,<Null>,<Null>,0.002339,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002434,0,118,0.149233
21452,Polygon Z,{CB1231ED-F8A3-47AB-B660-E186C1DD55D2},10/16/12,High,<Null>,<Null>,0.002391,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002157,0,119,0.151624
21183,Polygon Z,61496179,10/16/12,High,<Null>,<Null>,0.002409,<Null>,2.08E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.003215,0,120,0.154033
107399,Polygon Z,{B341E5AF-3E6E-4DDE-BD09-44E4951D92F6},10/16/12,High,<Null>,<Null>,0.002425,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001997,0,121,0.156458
3754,Polygon Z,61497683,10/16/12,High,<Null>,<Null>,0.002501,<Null>,2.08E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.00209,0,122,0.158959
124544,Polygon Z,{B4FE7D37-556C-47BD-ACEA-6B48DF69213A},10/16/12,High,<Null>,<Null>,0.002515,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002301,0,123,0.161474
98935,Polygon Z,{20D1F54A-FAD7-46C4-84AB-4E6BCACDAD01},10/16/12,High,<Null>,<Null>,0.00257,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002494,0,124,0.164044
72828,Polygon Z,{D36F4CAE-8DB5-48E9-8DAF-AEF190FA898F},10/16/12,High,<Null>,<Null>,0.002639,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002961,0,125,0.166683
21319,Polygon Z,61496667,10/16/12,High,<Null>,<Null>,0.00269,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002892,0,126,0.169373
29869,Polygon Z,{B9D67C26-AA8D-4A65-BD91-723287340E85},10/16/12,High,<Null>,<Null>,0.002721,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002684,0,127,0.172094
38515,Polygon Z,{22579E0D-2407-41B4-8FBB-1EE5AA040CD0},10/16/12,High,<Null>,<Null>,0.002797,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003468,0,128,0.174891
64467,Polygon Z,{BD60F28D-E617-4B53-A987-69EC21C72F37},10/16/12,High,<Null>,<Null>,0.002892,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002354,0,129,0.177783
3677,Polygon Z,61496929,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002246,0,130,0.180783
3797,Polygon Z,61497845,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002422,0,131,0.183783
12467,Polygon Z,61496947,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002525,0,132,0.186783
12854,Polygon Z,61495677,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002188,0,133,0.189783
21242,Polygon Z,61496675,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002481,0,134,0.192783
21527,Polygon Z,61496851,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002196,0,135,0.195783
29867,Polygon Z,61500693,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002676,0,136,0.198783
29870,Polygon Z,61495857,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002036,0,137,0.201783
29996,Polygon Z,61497125,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002047,0,138,0.204783
